"hash","ubid","grid","lat","lon","area","height","height_source","height_predict","fp","fp_source","state","county"
"ODU0NFZROTcrOi02NTYzMDc2NDE","8544VQ97+M5-1-1-1-1","8544VQ97+","32.86921","-117.23709","405.83909997915504","6.56","model","6.56","POLYGON((-117.2372146 32.869294,-117.2371861 32.8692145,-117.2371508 32.8692234,-117.2371394 32.8691915,-117.2371496 32.869189,-117.2371379 32.8691565,-117.2371561 32.8691519,-117.2371283 32.8690743,-117.2369535 32.8691185,-117.2369762 32.869182,-117.2369928 32.8691778,-117.237011 32.8692283,-117.2370296 32.8692236,-117.2370399 32.8692524,-117.2370067 32.8692608,-117.2370349 32.8693394,-117.2372146 32.869294))","osm","California","06073"
"ODU0NFZROTcrOi0xOTgzOTIzNjk2","8544VQ97+GR-1-2-1-1","8544VQ97+","32.868776","-117.235407","576.2013074940504","7.23","model","7.23","POLYGON((-117.2356017 32.8688431,-117.2355758 32.8687296,-117.235481 32.8687449,-117.2354731 32.8687103,-117.2354218 32.8687185,-117.235416 32.868693,-117.2352403 32.8687214,-117.235246 32.8687462,-117.2351603 32.86876,-117.235187 32.8688766,-117.2354419 32.8688355,-117.2354492 32.8688677,-117.2356017 32.8688431))","osm","California","06073"
"ODU0NFZROTcrOjE2OTQyMzc5NDM","8544VQ97+QR-1-1-1-1","8544VQ97+","32.869377","-117.235418","382.1039202905029","6.07","model","6.07","POLYGON((-117.2355015 32.8693829,-117.2354896 32.8693826,-117.2354926 32.8692652,-117.235289 32.8692615,-117.2352881 32.8692983,-117.2353315 32.8692991,-117.2353309 32.869323,-117.2353717 32.8693238,-117.2353664 32.869528,-117.2354868 32.8695302,-117.2354886 32.8694598,-117.2354995 32.86946,-117.2355015 32.8693829))","osm","California","06073"
"ODU0NFZROTcrOjQ5NjQ2MTU4Ng","8544VQ97+V7-0-2-1-1","8544VQ97+","32.869661","-117.23679","537.4881913515368","7.23","model","7.23","POLYGON((-117.2369483 32.8697274,-117.2369447 32.8695954,-117.2369217 32.8695959,-117.236921 32.8695694,-117.2366313 32.869575,-117.2366319 32.8695974,-117.2365963 32.8695981,-117.2366001 32.8697348,-117.2367375 32.8697321,-117.2367367 32.8697067,-117.2368278 32.869705,-117.2368285 32.8697298,-117.2369483 32.8697274))","osm","California","06073"
"ODU0NFZROTcrOi01MTQ0NjE0OA","8544VQ97+QX-1-3-1-2","8544VQ97+","32.869427","-117.235065","781.9440415272046","9.31","model","9.31","POLYGON((-117.2353332 32.8693793,-117.2349855 32.8693696,-117.2349837 32.8694164,-117.2347477 32.8694098,-117.2347437 32.8695105,-117.2353274 32.8695268,-117.2353332 32.8693793))","osm","California","06073"
"ODU0NFZROTcrOjY0NjQ4ODQzMg","8544VQ97+8P-1-1-1-1","8544VQ97+","32.868324","-117.235662","512.9330333118579","7.23","model","7.23","POLYGON((-117.2358075 32.8684651,-117.23577 32.8683498,-117.2357278 32.8683594,-117.2356984 32.8682691,-117.2356743 32.8682747,-117.2356625 32.8682381,-117.2356938 32.8682309,-117.2356641 32.8681396,-117.2355332 32.8681696,-117.2355589 32.8682485,-117.2355359 32.8682538,-117.2355794 32.8683877,-117.2356176 32.8683789,-117.2356217 32.8683916,-117.2356334 32.8683889,-117.2356685 32.8684969,-117.2358075 32.8684651))","osm","California","06073"
"ODU0NFZROTcrOi04NDczOTc2Mjk","8544VQ97+M3-1-1-1-1","8544VQ97+","32.869137","-117.23734","316.20838573920815","6.05","model","6.05","POLYGON((-117.2374487 32.8692223,-117.237419 32.8690704,-117.2373625 32.8690782,-117.2373438 32.8691041,-117.2372998 32.8691094,-117.2372744 32.8690851,-117.2372159 32.8690932,-117.2372465 32.8692501,-117.2374487 32.8692223))","osm","California","06073"
"ODU0NFZROTcrOi0xNTQ0NTUzMzU3","8544VQ97+QP-1-1-1-0","8544VQ97+","32.869441","-117.235669","274.070922639538","5.73","model","5.73","POLYGON((-117.2357226 32.8695246,-117.2357114 32.8693111,-117.2355883 32.8693156,-117.2355995 32.8695291,-117.2357226 32.8695246))","osm","California","06073"
"ODU0NFZROTcrOi0xMjgzNzIyMjc3","8544VQ97+PH-0-0-1-1","8544VQ97+","32.869264","-117.236108","274.08312614383317","5.73","model","5.73","POLYGON((-117.236162 32.8693478,-117.2361508 32.8691343,-117.2360277 32.8691389,-117.2360389 32.8693524,-117.236162 32.8693478))","osm","California","06073"
"ODU0NFZROTcrOi0xNzk2NjkxNjUx","8544VQ97+C5-1-1-1-0","8544VQ97+","32.868569","-117.237001","304.95353274374384","5.74","model","5.74","POLYGON((-117.2371218 32.8686218,-117.2370935 32.8685383,-117.2371037 32.8685359,-117.2370756 32.8684529,-117.2368969 32.8684956,-117.2369122 32.8685409,-117.2369298 32.8685367,-117.2369436 32.8685777,-117.2369336 32.8685801,-117.2369479 32.8686225,-117.2369606 32.8686194,-117.2369734 32.8686573,-117.2371218 32.8686218))","osm","California","06073"
"ODU0NFZROTcrOi0xMDM5MTk2OTYw","8544VQ97+J9-1-1-0-1","8544VQ97+","32.869085","-117.2366","281.1051902416788","5.73","model","5.73","POLYGON((-117.2367361 32.8691127,-117.2367328 32.8690791,-117.2367109 32.8690806,-117.2367044 32.8690151,-117.2364475 32.869033,-117.236454 32.869098,-117.2364357 32.8690992,-117.2364391 32.8691334,-117.2367361 32.8691127))","osm","California","06073"
"ODU0NFZROTcrOjc5MDM2ODgzMQ","8544VQ97+XQ-1-1-1-2","8544VQ97+","32.86996","-117.235619","381.93986727357594","6.07","model","6.07","POLYGON((-117.2357723 32.8700202,-117.2357561 32.869986,-117.2357158 32.8699995,-117.2357052 32.8699773,-117.2356673 32.86999,-117.2355773 32.8698002,-117.2354655 32.8698376,-117.2354965 32.8699031,-117.2354864 32.8699065,-117.2355204 32.8699781,-117.2355314 32.8699744,-117.2355832 32.8700835,-117.2357723 32.8700202))","osm","California","06073"
"ODU0NFZROTcrOjE3ODMyNzQ2MDc","8544VQ97+G2-0-0-1-0","8544VQ97+","32.868779","-117.237456","82.4787043153614","4.38","model","4.38","POLYGON((-117.2374898 32.8688198,-117.2374799 32.8687135,-117.2374058 32.8687183,-117.2374157 32.8688246,-117.2374898 32.8688198))","osm","California","06073"
"ODU0NFZROTcrOi0yMDMxMDcyODU","8544VQ97+84-1-0-0-1","8544VQ97+","32.868374","-117.237222","37.948690335284525","3.58","model","3.58","POLYGON((-117.23726 32.868383,-117.237206 32.868331,-117.237166 32.86836,-117.23722 32.868412,-117.23726 32.868383))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZROTcrOi04OTkzNjYxODg","8544VQ97+H2-0-0-1-1","8544VQ97+","32.868939","-117.237471","82.44009738953079","4.38","model","4.38","POLYGON((-117.2375046 32.8689794,-117.2374948 32.8688731,-117.2374207 32.868878,-117.2374305 32.8689842,-117.2375046 32.8689794))","osm","California","06073"
"ODU0NFZROTcrOi04MDk1MjI4ODM","8544VQ97+6C-0-2-1-1","8544VQ97+","32.868028","-117.236394","258.3055418771341","5.73","model","5.73","POLYGON((-117.2365284 32.8680246,-117.2365155 32.8679958,-117.2364946 32.8680024,-117.2364674 32.8679416,-117.2362374 32.8680145,-117.2362621 32.8680695,-117.2362469 32.8680743,-117.2362624 32.8681089,-117.2365284 32.8680246))","osm","California","06073"
"ODU0NFZROTcrOjE0Mjk0MzczMw","8544VQ97+HM-1-1-2-1","8544VQ97+","32.868884","-117.235784","537.8469932587694","7.23","model","7.23","POLYGON((-117.2358982 32.8690578,-117.2358771 32.8689621,-117.2358454 32.868967,-117.235838 32.8689336,-117.2358627 32.8689297,-117.2358426 32.8688383,-117.235886 32.8688315,-117.2358585 32.8687071,-117.2357059 32.8687308,-117.2357086 32.8687431,-117.2356958 32.868745,-117.2357041 32.8687826,-117.2357263 32.8687792,-117.235741 32.8688459,-117.235729 32.8688477,-117.2357318 32.8688606,-117.2356926 32.8688666,-117.2357222 32.8690013,-117.2357455 32.8689977,-117.2357633 32.8690787,-117.2358982 32.8690578))","osm","California","06073"
"ODU0NFZROTcrOi05NDA3NTIwODE","8544VQ97+JR-0-2-1-2","8544VQ97+","32.869005","-117.235427","576.3015167153187","7.23","model","7.23","POLYGON((-117.2356397 32.8690158,-117.2356136 32.8688991,-117.2353585 32.8689394,-117.2353513 32.8689071,-117.2351987 32.8689312,-117.2352241 32.8690449,-117.2353189 32.8690299,-117.2353267 32.8690645,-117.235378 32.8690564,-117.2353837 32.8690819,-117.2355595 32.8690542,-117.2355539 32.8690293,-117.2356397 32.8690158))","osm","California","06073"
"ODU0NFZROTcrOi0xODYxNDQ0ODY4","8544VQ97+M6-1-1-0-0","8544VQ97+","32.869221","-117.236921","114.8275312213987","5.16","model","5.16","POLYGON((-117.2369689 32.8692714,-117.2369204 32.8691287,-117.2368489 32.8691458,-117.2368974 32.8692885,-117.2369689 32.8692714))","osm","California","06073"
"ODU0NFZROTcrOjEzODQwNzgwNzE","8544VQ97+7C-1-1-1-1","8544VQ97+","32.868166","-117.236492","273.9165449765301","5.73","model","5.73","POLYGON((-117.2365755 32.868188,-117.2365451 32.8681274,-117.2365654 32.8681202,-117.2365498 32.8680891,-117.2362926 32.8681803,-117.2363387 32.8682719,-117.2365755 32.868188))","osm","California","06073"
"ODU0NFZROTcrOi00NTgxOTU3OTI","8544VQ97+H9-0-1-1-1","8544VQ97+","32.868889","-117.236624","274.0099816438669","5.73","model","5.73","POLYGON((-117.2367086 32.8688746,-117.2367057 32.8688409,-117.2364273 32.8688574,-117.2364356 32.8689566,-117.2366921 32.8689415,-117.2366866 32.8688759,-117.2367086 32.8688746))","osm","California","06073"
"ODU0NFZROTcrOi0xOTg4MDA1Mzk1","8544VQ97+86-1-1-1-2","8544VQ97+","32.868349","-117.23699","405.9827115359674","6.56","model","6.56","POLYGON((-117.2371343 32.8683902,-117.2370878 32.8682419,-117.2370115 32.8682588,-117.2370159 32.8682729,-117.2369551 32.8682864,-117.23696 32.8683021,-117.2369255 32.8683098,-117.2369167 32.8682817,-117.2368221 32.8683026,-117.2368698 32.868455,-117.2369655 32.8684339,-117.2369561 32.8684039,-117.2369944 32.8683954,-117.2369971 32.8684041,-117.2370361 32.8683955,-117.237041 32.8684109,-117.2371343 32.8683902))","osm","California","06073"
"ODU0NFZROTcrOjI2MzU5OTAzMw","8544VQ97+C9-0-1-1-1","8544VQ97+","32.868542","-117.236598","273.8202177753201","5.73","model","5.73","POLYGON((-117.236683 32.8685277,-117.2366802 32.868494,-117.2364018 32.8685105,-117.2364101 32.8686097,-117.2366665 32.8685945,-117.2366611 32.868529,-117.236683 32.8685277))","osm","California","06073"
"ODU0NFZROTcrOi00MDE4NzQyNTU","8544VQ97+C3-0-1-1-1","8544VQ97+","32.868543","-117.237292","293.2572251094799","5.73","model","5.73","POLYGON((-117.2373943 32.8685641,-117.2373576 32.8684379,-117.2372576 32.8684584,-117.2372551 32.8684498,-117.2371528 32.8684707,-117.2371896 32.8685972,-117.2372454 32.8685857,-117.2372484 32.8685963,-117.2372992 32.8685859,-117.2373017 32.8685945,-117.2373517 32.8685842,-117.2373486 32.8685735,-117.2373943 32.8685641))","osm","California","06073"
"ODU0NFZROTcrOi0xMDAyOTIzMzA0","8544VQ97+WX-1-2-1-2","8544VQ97+","32.869771","-117.235117","642.6720935573196","7.23","model","7.23","POLYGON((-117.2352893 32.8697322,-117.2348863 32.8696787,-117.2348582 32.8698282,-117.2352611 32.8698817,-117.2352893 32.8697322))","osm","California","06073"
"ODU0NFZROTcrOi0xMDE2MTU1OTU0","8544VQ97+WG-1-1-1-1","8544VQ97+","32.869849","-117.236203","382.0258348620871","6.07","model","6.07","POLYGON((-117.2363343 32.8699565,-117.2363027 32.8698913,-117.2363128 32.8698878,-117.2362782 32.8698164,-117.2362672 32.8698202,-117.2362145 32.8697114,-117.2360258 32.8697758,-117.2360423 32.8698099,-117.2360826 32.8697962,-117.2360933 32.8698183,-117.2361311 32.8698054,-117.2362228 32.8699946,-117.2363343 32.8699565))","osm","California","06073"
"ODU0NFZROTcrOjg1ODA1MjMyOQ","8544VQ97+J6-0-1-0-1","8544VQ97+","32.869042","-117.236959","132.87135594231768","5.17","model","5.17","POLYGON((-117.2370441 32.8690632,-117.2370402 32.8690021,-117.2368319 32.8690114,-117.2368357 32.8690725,-117.2370441 32.8690632))","osm","California","06073"
"ODU0NFZROTcrOi0xMzQ1ODIwNTU2","8544VQ97+MV-1-3-0-1","8544VQ97+","32.869214","-117.235255","781.9521385930117","9.31","model","9.31","POLYGON((-117.2354915 32.8691484,-117.2349077 32.8691359,-117.2349032 32.8692834,-117.235251 32.8692909,-117.2352524 32.8692441,-117.2354884 32.8692491,-117.2354915 32.8691484))","osm","California","06073"
"ODU0NFZROTcrOjEyNTM1OTQwNjc","8544VQ97+Q8-0-1-1-1","8544VQ97+","32.869437","-117.2367","281.2654030633434","5.73","model","5.73","POLYGON((-117.2368338 32.869473,-117.2368332 32.8694392,-117.2368112 32.8694395,-117.23681 32.8693737,-117.2365523 32.869377,-117.2365535 32.8694422,-117.2365352 32.8694424,-117.2365358 32.8694767,-117.2368338 32.869473))","osm","California","06073"
"ODU0NFZROTcrOi0xMDMyMTIxMjAz","8544VQ97+MM-1-2-0-2","8544VQ97+","32.869229","-117.235839","642.8693668302527","7.23","model","7.23","POLYGON((-117.2360044 32.8692844,-117.2359979 32.8691331,-117.2355902 32.8691455,-117.2355967 32.8692968,-117.2360044 32.8692844))","osm","California","06073"
"ODU0NFZROTcrOjE4MTkwMzkwNjI","8544VQ97+J3-0-1-1-1","8544VQ97+","32.869023","-117.237335","124.93875194205182","5.16","model","5.16","POLYGON((-117.2374138 32.8690436,-117.2374094 32.8689813,-117.2372174 32.8689909,-117.2372218 32.8690532,-117.2374138 32.8690436))","osm","California","06073"
"ODU0NFZROTcrOi03NjYwODI1NDk","8544VQ97+GH-2-1-1-1","8544VQ97+","32.868868","-117.23606","576.4721981181611","7.23","model","7.23","POLYGON((-117.2361469 32.868901,-117.2361049 32.8686963,-117.2360949 32.8686977,-117.236091 32.8686788,-117.2360573 32.8686836,-117.2360587 32.8686903,-117.2359376 32.8687077,-117.2359576 32.8688062,-117.2359895 32.8688016,-117.2359959 32.8688332,-117.2359712 32.8688367,-117.2359899 32.8689287,-117.2359465 32.8689349,-117.235972 32.8690602,-117.2361248 32.8690383,-117.2361223 32.869026,-117.2361351 32.8690242,-117.2361276 32.8689874,-117.2361052 32.8689906,-117.2360913 32.8689223,-117.2361032 32.8689205,-117.2361006 32.8689076,-117.2361469 32.868901))","osm","California","06073"
"ODU0NFZROTcrOjg5NDIwODA5NA","8544VQ97+F9-1-1-0-1","8544VQ97+","32.868739","-117.236573","258.1057867204679","5.73","model","5.73","POLYGON((-117.236702 32.8687712,-117.2367004 32.8687405,-117.2366782 32.8687412,-117.2366749 32.8686764,-117.2364294 32.8686851,-117.2364324 32.8687439,-117.2364161 32.8687445,-117.236418 32.8687813,-117.236702 32.8687712))","osm","California","06073"
"ODU0NFZROTcrOjQ4MTAwODMx","8544VQ97+QJ-1-2-1-2","8544VQ97+","32.869459","-117.235993","642.6521482542292","7.23","model","7.23","POLYGON((-117.2361586 32.8695141,-117.2361521 32.8693628,-117.2357444 32.8693752,-117.2357509 32.8695264,-117.2361586 32.8695141))","osm","California","06073"
"ODU0NFZROTcrOi0xNDU4NzU2NTAx","8544VQ97+W4-1-1-0-1","8544VQ97+","32.869847","-117.237179","254.0421320195568","5.73","model","5.73","POLYGON((-117.2372518 32.8698948,-117.2372509 32.8697613,-117.2371171 32.8697621,-117.2371172 32.8697845,-117.2370882 32.8697846,-117.2370893 32.8699211,-117.2372205 32.8699203,-117.2372203 32.8698951,-117.2372518 32.8698948))","osm","California","06073"
"ODU0NFZROTcrOi02MDc1MjM0NzY","8544VQ97+8V-2-1-1-1","8544VQ97+","32.868338","-117.235279","576.7176533374343","7.23","model","7.23","POLYGON((-117.2353816 32.8681988,-117.2353694 32.8681954,-117.2353741 32.8681835,-117.235227 32.8681423,-117.235179 32.8682629,-117.2352208 32.8682746,-117.2351856 32.868363,-117.2352093 32.8683697,-117.2351972 32.8684,-117.2351665 32.8683914,-117.2351288 32.8684863,-117.2352453 32.8685189,-117.2352427 32.8685253,-117.2352751 32.8685345,-117.2352825 32.8685162,-117.2352921 32.868519,-117.2353709 32.8683221,-117.2353264 32.8683095,-117.2353313 32.8682971,-117.2353199 32.8682939,-117.2353461 32.8682282,-117.2353676 32.8682342,-117.2353816 32.8681988))","osm","California","06073"
"ODU0NFZROTcrOjY2ODc3NzE2Mw","8544VQ97+W7-1-2-0-1","8544VQ97+","32.869837","-117.23679","537.6748160939268","7.23","model","7.23","POLYGON((-117.2369478 32.8698867,-117.2369441 32.8697547,-117.2368243 32.869757,-117.236825 32.8697818,-117.2367339 32.8697836,-117.2367333 32.8697582,-117.2365958 32.8697609,-117.2365996 32.8698975,-117.2366352 32.8698968,-117.2366358 32.8699193,-117.2369255 32.8699137,-117.2369247 32.8698872,-117.2369478 32.8698867))","osm","California","06073"
"ODU0NFZROTcrOi0xMjU1NjAzNTAw","8544VQ97+WR-1-1-1-0","8544VQ97+","32.869836","-117.235375","274.27284612494276","5.73","model","5.73","POLYGON((-117.2354391 32.869758,-117.2353172 32.8697426,-117.2352794 32.869954,-117.2354013 32.8699694,-117.2354391 32.869758))","osm","California","06073"
"ODU0NFZROTcrOjkxMDkxMTEyNQ","8544VQ97+F3-0-1-0-0","8544VQ97+","32.868705","-117.237251","125.04140925926131","5.16","model","5.16","POLYGON((-117.2373292 32.8687256,-117.2373248 32.8686632,-117.2371328 32.8686729,-117.2371372 32.8687352,-117.2373292 32.8687256))","osm","California","06073"
"ODU0NFZROTcrOjExNDE3OTg0OTE","8544VQ97+J4-0-1-1-0","8544VQ97+","32.869033","-117.237149","82.51317528203035","4.38","model","4.38","POLYGON((-117.2372015 32.8690556,-117.2371971 32.8689933,-117.2370704 32.8689996,-117.2370748 32.869062,-117.2372015 32.8690556))","osm","California","06073"
"ODU0NFZROTcrOi00MjIzOTUxMjE","8544VQ97+H6-0-1-1-1","8544VQ97+","32.868884","-117.236981","253.9091291287352","5.73","model","5.73","POLYGON((-117.2370668 32.8689264,-117.2370573 32.868808,-117.2368522 32.8688197,-117.2368617 32.8689381,-117.2370668 32.8689264))","osm","California","06073"
"ODU0NFZROTcrOjE2MzI1NzgzNDY","8544VQ97+G4-1-1-0-1","8544VQ97+","32.868872","-117.237238","232.48575665098633","5.73","model","5.73","POLYGON((-117.2373172 32.868915,-117.2373072 32.8687966,-117.2371195 32.8688079,-117.2371295 32.8689263,-117.2373172 32.868915))","osm","California","06073"
"ODU0NFZROTcrOjExNTkyMDY0MTg","8544VQ97+F7-0-0-1-0","8544VQ97+","32.86868","-117.236836","82.44538577322581","4.38","model","4.38","POLYGON((-117.2368701 32.8687208,-117.2368602 32.8686146,-117.2367861 32.8686194,-117.236796 32.8687257,-117.2368701 32.8687208))","osm","California","06073"
"ODU0NFZROTcrOi02MTI1NjAyNDg","8544VQ97+M9-1-1-0-2","8544VQ97+","32.869239","-117.23662","281.22022898338923","5.73","model","5.73","POLYGON((-117.2367514 32.86922,-117.2367473 32.8691865,-117.2364508 32.8692122,-117.236455 32.8692463,-117.2364732 32.8692447,-117.2364812 32.8693096,-117.2367376 32.8692874,-117.2367295 32.8692219,-117.2367514 32.86922))","osm","California","06073"
"ODU0NFZROTcrOjIxNDU5NjI2OQ","8544VQ97+99-0-1-1-1","8544VQ97+","32.868396","-117.236538","258.1142817281043","5.73","model","5.73","POLYGON((-117.2366678 32.8684273,-117.2366662 32.8683966,-117.236644 32.8683973,-117.2366407 32.8683325,-117.2363952 32.8683412,-117.2363982 32.8684,-117.2363819 32.8684005,-117.2363838 32.8684374,-117.2366678 32.8684273))","osm","California","06073"
"ODU0NFZROTcrOi0xOTE2NTc5Njkz","8544VQ97+C7-0-0-1-0","8544VQ97+","32.868549","-117.236824","82.49827799042927","4.38","model","4.38","POLYGON((-117.2368572 32.8685894,-117.2368474 32.8684832,-117.2367732 32.868488,-117.2367831 32.8685943,-117.2368572 32.8685894))","osm","California","06073"
"ODU0NFZROTcrOi0xNTIyNzI2NTEz","8544VQ97+8J-1-1-1-1","8544VQ97+","32.868317","-117.235932","576.5893673276598","7.23","model","7.23","POLYGON((-117.2360569 32.8684477,-117.2359912 32.8682474,-117.2359459 32.8682579,-117.2359417 32.8682453,-117.2359301 32.868248,-117.2359081 32.8681812,-117.2359299 32.8681761,-117.235918 32.8681402,-117.2359056 32.8681431,-117.2359016 32.868131,-117.2357522 32.8681659,-117.2357927 32.8682884,-117.2358351 32.8682785,-117.2358648 32.8683684,-117.2358889 32.8683628,-117.2358991 32.8683936,-117.2358679 32.8684009,-117.2358998 32.8684972,-117.2360181 32.8684696,-117.2360202 32.8684761,-117.2360532 32.8684685,-117.2360471 32.8684499,-117.2360569 32.8684477))","osm","California","06073"
"ODU0NFZROTgrOi02NTk1MTc1MDA","8544VQ98+84-2-1-1-1","8544VQ98+","32.868329","-117.234741","576.6203148786446","7.23","model","7.23","POLYGON((-117.2348259 32.868291,-117.2347791 32.868287,-117.2347806 32.868274,-117.2347687 32.868273,-117.2347769 32.868204,-117.2347995 32.8682059,-117.2348038 32.8681688,-117.234791 32.8681677,-117.2347925 32.8681552,-117.2346382 32.8681424,-117.2346232 32.8682689,-117.234667 32.8682725,-117.2346559 32.8683654,-117.2346808 32.8683675,-117.2346771 32.8683993,-117.2346448 32.8683966,-117.2346331 32.8684961,-117.2347553 32.8685063,-117.2347544 32.868513,-117.2347885 32.8685159,-117.2347908 32.8684967,-117.2348009 32.8684977,-117.2348259 32.868291))","osm","California","06073"
"ODU0NFZROTgrOjE0MzQ3MzAwNjU","8544VQ98+V6-1-2-0-1","8544VQ98+","32.869707","-117.234398","642.8313483166469","7.23","model","7.23","POLYGON((-117.2345626 32.8696497,-117.2341547 32.8696417,-117.2341505 32.869793,-117.2345583 32.8698011,-117.2345626 32.8696497))","osm","California","06073"
